p_lat,p_lon,x_lat,x_lon
40.7172297,-73.9842144,40.7177356,-73.9857789
40.7177011,-73.9853534,40.7173458,-73.9841569
40.7177011,-73.9853534,40.717971,-73.98565
40.7177011,-73.9853534,40.7178211,-73.9857349
40.717623,-73.9858325,40.716899,-73.9862
40.717623,-73.9858325,40.716953,-73.9842427
40.717623,-73.9858325,40.7177356,-73.9857789
40.717623,-73.9858325,40.7179347,-73.986636
40.7178211,-73.9857349,40.7181209,-73.9865384
40.7177606,-73.9858485,40.7181209,-73.9865384
40.7177606,-73.9858485,40.7178211,-73.9857349
40.7177606,-73.9858485,40.7180272,-73.9865889
40.7177606,-73.9858485,40.7177356,-73.9857789
40.7177606,-73.9858485,40.717623,-73.9858325
40.7177606,-73.9858485,40.7179347,-73.986636
40.7177356,-73.9857789,40.7178211,-73.9857349
40.7178471,-73.9854365,40.717971,-73.98565
40.717971,-73.98565,40.7176725,-73.9848376
40.717971,-73.98565,40.7214212,-73.9838683
40.717971,-73.98565,40.7178211,-73.9857349
40.7179347,-73.986636,40.7164713,-73.9883784
40.7179347,-73.986636,40.71824,-73.9874505
40.7179347,-73.986636,40.7159705,-73.9867308
40.7180272,-73.9865889,40.7181209,-73.9865384
40.7180272,-73.9865889,40.7179347,-73.986636
40.716899,-73.9862,40.7163967,-73.9845346
40.7162989,-73.9874151,40.7160832,-73.9867051
40.7162989,-73.9874151,40.7163419,-73.9875567
40.7160832,-73.9867051,40.7159183,-73.9869219
40.7160443,-73.9865769,40.7160832,-73.9867051
40.7158447,-73.9866806,40.7160443,-73.9865769
40.7158447,-73.9866806,40.7159183,-73.9869219
40.7159705,-73.9867308,40.7152208,-73.9842477
40.7159705,-73.9867308,40.716899,-73.9862
40.7159705,-73.9867308,40.7143146,-73.9871795
40.7159183,-73.9869219,40.7165783,-73.989086
40.7153829,-73.9851543,40.7153641,-73.9843369
40.7153829,-73.9851543,40.7151687,-73.9844623
40.7153829,-73.9851543,40.7158447,-73.9866806
40.7153829,-73.9851543,40.7150218,-73.9856932
40.7153829,-73.9851543,40.7160443,-73.9865769
40.7153641,-73.9843369,40.7151687,-73.9844623
40.7153641,-73.9843369,40.715278,-73.9840536
40.7153641,-73.9843369,40.7160443,-73.9865769
40.7163967,-73.9845346,40.7152208,-73.9842477
40.7163967,-73.9845346,40.7166958,-73.983385
40.7163967,-73.9845346,40.7153641,-73.9843369
40.7163967,-73.9845346,40.7160443,-73.9865769
40.7166958,-73.983385,40.7152208,-73.9842477
40.715882,-73.98285,40.716976,-73.982289
40.715882,-73.98285,40.7146922,-73.982426
40.715882,-73.98285,40.7152208,-73.9842477
40.7159409,-73.9808692,40.7166958,-73.983385
40.7159409,-73.9808692,40.716454,-73.9805736
40.7154372,-73.9792045,40.715957,-73.9789246
40.7154372,-73.9792045,40.7159409,-73.9808692
40.7163226,-73.9804689,40.7165261,-73.980376
40.7163226,-73.9804689,40.7158917,-73.9790449
40.7165261,-73.980376,40.7197585,-73.9787235
40.7165987,-73.980614,40.7171801,-73.9831245
40.7165987,-73.980614,40.7176725,-73.9848376
40.7165987,-73.980614,40.7164011,-73.9807183
40.7165987,-73.980614,40.7165261,-73.980376
40.716454,-73.9805736,40.716718,-73.981438
40.7164011,-73.9807183,40.7163226,-73.9804689
40.7164011,-73.9807183,40.7166958,-73.983385
40.7164011,-73.9807183,40.7171801,-73.9831245
40.716718,-73.981438,40.7183028,-73.9825031
40.716718,-73.981438,40.716976,-73.982289
40.716718,-73.981438,40.7166958,-73.983385
40.716718,-73.981438,40.7159409,-73.9808692
40.716718,-73.981438,40.717543,-73.9800019
40.717543,-73.9800019,40.716454,-73.9805736
40.717543,-73.9800019,40.7183028,-73.9825031
40.7157801,-73.9779392,40.715733,-73.9777854
40.7157801,-73.9779392,40.7165261,-73.980376
40.715957,-73.9789246,40.716454,-73.9805736
40.715957,-73.9789246,40.715649,-73.977917
40.7158917,-73.9790449,40.7157801,-73.9779392
40.7158917,-73.9790449,40.7165261,-73.980376
40.7158467,-73.978897,40.7158917,-73.9790449
40.7158467,-73.978897,40.715593,-73.9780698
40.7158467,-73.978897,40.7157801,-73.9779392
40.7158467,-73.978897,40.7165261,-73.980376
40.71572,-73.9787954,40.7173458,-73.9841569
40.715593,-73.9780698,40.7157801,-73.9779392
40.715593,-73.9780698,40.7165261,-73.980376
40.7155038,-73.9772786,40.7148601,-73.9775766
40.7155038,-73.9772786,40.715649,-73.977917
40.715733,-73.9777854,40.7191536,-73.9771947
40.7154156,-73.9764947,40.7186703,-73.9752437
40.7154156,-73.9764947,40.715593,-73.9780698
40.7154156,-73.9764947,40.715733,-73.9777854
40.7165045,-73.9755366,40.7188498,-73.9747446
40.7179488,-73.9760337,40.7181603,-73.9767485
40.7179488,-73.9760337,40.717815,-73.9761047
40.717815,-73.9761047,40.715733,-73.9777854
40.717815,-73.9761047,40.7154156,-73.9764947
40.717815,-73.9761047,40.7186703,-73.9752437
40.717815,-73.9761047,40.7154156,-73.9764947
40.7186703,-73.9752437,40.7186854,-73.9751215
40.7186854,-73.9751215,40.7187635,-73.9751052
40.7186854,-73.9751215,40.7175925,-73.9754056
40.7186854,-73.9751215,40.7214773,-73.9743198
40.7186854,-73.9751215,40.7189832,-73.9745879
40.7187635,-73.9751052,40.7189977,-73.9750709
40.7187635,-73.9751052,40.7188498,-73.9747446
40.718972,-73.9763232,40.7200276,-73.9785507
40.718972,-73.9763232,40.7190698,-73.975141
40.7191978,-73.9763409,40.7200008,-73.9787205
40.7191978,-73.9763409,40.7190692,-73.976395
40.7190698,-73.975141,40.7190563,-73.975065
40.7190698,-73.975141,40.7200276,-73.9785507
40.7189977,-73.9750709,40.7188498,-73.9747446
40.7190082,-73.9752291,40.7191978,-73.9763409
40.7190082,-73.9752291,40.7189977,-73.9750709
40.7188724,-73.97549,40.7190692,-73.976395
40.7188724,-73.97549,40.7190082,-73.9752291
40.7188724,-73.97549,40.7190692,-73.976395
40.7188724,-73.97549,40.7191978,-73.9763409
40.7188219,-73.9755979,40.718972,-73.9763232
40.7188219,-73.9755979,40.7179488,-73.9760337
40.7187909,-73.9754486,40.7186703,-73.9752437
40.7187909,-73.9754486,40.7186703,-73.9752437
40.7187909,-73.9754486,40.7154156,-73.9764947
40.7187909,-73.9754486,40.717815,-73.9761047
40.7187909,-73.9754486,40.7188219,-73.9755979
40.7188137,-73.9752826,40.7186854,-73.9751215
40.7188137,-73.9752826,40.7188724,-73.97549
40.7188137,-73.9752826,40.7187635,-73.9751052
40.7189832,-73.9745879,40.7214773,-73.9743198
40.7190563,-73.975065,40.7203342,-73.9749488
40.7190563,-73.975065,40.7189977,-73.9750709
40.7190563,-73.975065,40.7190082,-73.9752291
40.7190563,-73.975065,40.7189832,-73.9745879
40.7190563,-73.975065,40.7214773,-73.9743198
40.7201595,-73.9731585,40.7240711,-73.972241
40.7203342,-73.9749488,40.7210513,-73.9747141
40.7203342,-73.9749488,40.7216193,-73.9747705
40.7200276,-73.9785507,40.7201198,-73.9787736
40.7200276,-73.9785507,40.7197585,-73.9787235
40.7200008,-73.9787205,40.721885,-73.977346
40.7200008,-73.9787205,40.7198817,-73.9788004
40.7201198,-73.9787736,40.7198449,-73.978953
40.7201198,-73.9787736,40.7205142,-73.980067
40.7198817,-73.9788004,40.7190692,-73.976395
40.7198817,-73.9788004,40.7206493,-73.9813183
40.7198817,-73.9788004,40.717543,-73.9800019
40.7197585,-73.9787235,40.7198449,-73.978953
40.7191912,-73.9773532,40.7191536,-73.9771947
40.7191912,-73.9773532,40.7157801,-73.9779392
40.7191912,-73.9773532,40.7197585,-73.9787235
40.7191536,-73.9771947,40.7200276,-73.9785507
40.7191536,-73.9771947,40.7190698,-73.975141
40.7190137,-73.9765319,40.718972,-73.9763232
40.7190137,-73.9765319,40.7191536,-73.9771947
40.7190137,-73.9765319,40.7190698,-73.975141
40.7190137,-73.9765319,40.7200276,-73.9785507
40.7181603,-73.9767485,40.718972,-73.9763232
40.7181603,-73.9767485,40.7190137,-73.9765319
40.7181603,-73.9767485,40.7181286,-73.9769913
40.7181286,-73.9769913,40.7157801,-73.9779392
40.7181286,-73.9769913,40.7190137,-73.9765319
40.7181286,-73.9769913,40.7191912,-73.9773532
40.7181286,-73.9769913,40.717815,-73.9761047
40.7194648,-73.981919,40.7183028,-73.9825031
40.7203935,-73.9799914,40.7200008,-73.9787205
40.7205412,-73.9801401,40.720827,-73.9811336
40.7205412,-73.9801401,40.7205142,-73.980067
40.720774,-73.9812453,40.7206493,-73.9813183
40.720774,-73.9812453,40.7216783,-73.9806076
40.720774,-73.9812453,40.7203935,-73.9799914
40.720545,-73.981294,40.7198449,-73.978953
40.7206493,-73.9813183,40.7194648,-73.981919
40.7206083,-73.9815077,40.720545,-73.981294
40.7206083,-73.9815077,40.7208793,-73.981294
40.720827,-73.9811336,40.720545,-73.981294
40.720827,-73.9811336,40.7208793,-73.981294
40.720939,-73.9810532,40.721006,-73.981211
40.720939,-73.9810532,40.7205412,-73.9801401
40.720939,-73.9810532,40.720827,-73.9811336
40.7210549,-73.9809667,40.7205142,-73.980067
40.7210549,-73.9809667,40.7201198,-73.9787736
40.7210549,-73.9809667,40.721006,-73.981211
40.7210549,-73.9809667,40.720939,-73.9810532
40.721006,-73.981211,40.7208793,-73.981294
40.7216783,-73.9806076,40.721885,-73.977346
40.7216783,-73.9806076,40.7200008,-73.9787205
40.721885,-73.977346,40.722498,-73.976893
40.721885,-73.977346,40.7228841,-73.9797155
40.7225385,-73.9767397,40.7229991,-73.9764034
40.7225385,-73.9767397,40.722498,-73.976893
40.7225385,-73.9767397,40.724877,-73.975164
40.7225385,-73.9767397,40.7217216,-73.9748191
40.7225385,-73.9767397,40.7223861,-73.9768507
40.722498,-73.976893,40.724877,-73.975164
40.7223861,-73.9768507,40.722498,-73.976893
40.7223861,-73.9768507,40.721885,-73.977346
40.7223861,-73.9768507,40.7215452,-73.9748695
40.7223861,-73.9768507,40.7200276,-73.9785507
40.7234973,-73.9792659,40.7216193,-73.9747705
40.7234973,-73.9792659,40.7258829,-73.9775364
40.7228501306,-73.97963493699999,40.7228841,-73.9797155
40.7228501306,-73.97963493699999,40.721885,-73.977346
40.7228841,-73.9797155,40.7258829,-73.9775364
40.722281,-73.9801561,40.7228841,-73.9797155
40.722281,-73.9801561,40.721885,-73.977346
40.722281,-73.9801561,40.7216783,-73.9806076
40.722281,-73.9801561,40.7200008,-73.9787205
40.7241217918,-73.98075151180001,40.7240299,-73.9805329
40.7241217918,-73.98075151180001,40.724494,-73.981637
40.7240299,-73.9805329,40.7216193,-73.9747705
40.724566312,-73.98158378720001,40.724494,-73.981637
40.724566312,-73.98158378720001,40.725018,-73.9812514
40.724494,-73.981637,40.7216193,-73.9747705
40.724494,-73.981637,40.7294404,-73.9780305
40.724609803999996,-73.9815517824,40.724494,-73.981637
40.724609803999996,-73.9815517824,40.725018,-73.9812514
40.725018,-73.9812514,40.7294404,-73.9780305
40.725018,-73.9812514,40.725172,-73.9812414
40.725172,-73.9812414,40.725172,-73.9812414
40.725172,-73.9812414,40.72628,-73.981438
40.725172,-73.9812414,40.725172,-73.9812414
40.72628,-73.981438,40.7262348,-73.9810746
40.72628,-73.981438,40.7262348,-73.9810746
40.7262348,-73.9810746,40.725172,-73.9812414
40.7262348,-73.9810746,40.7268539,-73.9800231
40.72522100250001,-73.97802449150001,40.7252896,-73.9779748
40.72522100250001,-73.97802449150001,40.7246931,-73.9784069
40.7252896,-73.9779748,40.7294404,-73.9780305
40.7252896,-73.9779748,40.7258829,-73.9775364
40.7258829,-73.9775364,40.727846,-73.982228
40.7246659893,-73.9783427237,40.723689,-73.97603
40.7246659893,-73.9783427237,40.7246931,-73.9784069
40.7246931,-73.9784069,40.7258829,-73.9775364
40.7246931,-73.9784069,40.724877,-73.975164
40.72413128630001,-73.97880774,40.7240764,-73.9788469
40.72413128630001,-73.97880774,40.7246931,-73.9784069
40.7242336585,-73.97873469999999,40.7246931,-73.9784069
40.7242336585,-73.97873469999999,40.7240764,-73.9788469
40.7240764,-73.9788469,40.726988,-73.985753
40.7240764,-73.9788469,40.7258829,-73.9775364
40.723953630800004,-73.978935728,40.7240764,-73.9788469
40.723953630800004,-73.978935728,40.7234973,-73.9792659
40.7236926,-73.9758971,40.722498,-73.976893
40.7236926,-73.9758971,40.724877,-73.975164
40.7236926,-73.9758971,40.7247591,-73.9751184
40.7236926,-73.9758971,40.7217216,-73.9748191
40.7236926,-73.9758971,40.7241191,-73.9735943
40.723689,-73.97603,40.7294404,-73.9780305
40.723689,-73.97603,40.724877,-73.975164
40.72422,-73.9756438,40.724877,-73.975164
40.72422,-73.9756438,40.7225385,-73.9767397
40.7245704,-73.9746718,40.7243296,-73.9740931
40.7245704,-73.9746718,40.7247591,-73.9751184
40.7245958,-73.9745044,40.72445,-73.9741568
40.7245958,-73.9745044,40.724877,-73.975164
40.7245958,-73.9745044,40.72445,-73.9741568
40.7244701,-73.9739773,40.7243296,-73.9740931
40.72445,-73.9741568,40.7241822,-73.9735174
40.724723,-73.9745728,40.7245704,-73.9746718
40.724723,-73.9745728,40.7244701,-73.9739773
40.724723,-73.9745728,40.7249095,-73.9750086
40.7249095,-73.9750086,40.724877,-73.975164
40.7249095,-73.9750086,40.7247591,-73.9751184
40.7249095,-73.9750086,40.726752,-73.973799
40.724877,-73.975164,40.7258829,-73.9775364
40.7247591,-73.9751184,40.724877,-73.975164
40.7247591,-73.9751184,40.722498,-73.976893
40.72592,-73.975785,40.726752,-73.973799
40.72592,-73.975785,40.724877,-73.975164
40.72592,-73.975785,40.724877,-73.975164
40.72592,-73.975785,40.7258829,-73.9775364
40.7262116,-73.9740578,40.7258282,-73.9730728
40.7262116,-73.9740578,40.726752,-73.973799
40.7262116,-73.9740578,40.724877,-73.975164
40.7262116,-73.9740578,40.7258282,-73.9730728
40.7262116,-73.9740578,40.7249095,-73.9750086
40.7258282,-73.9730728,40.724877,-73.975164
40.7258282,-73.9730728,40.726752,-73.973799
40.7258282,-73.9730728,40.724264,-73.9734719
40.724264,-73.9734719,40.7244701,-73.9739773
40.724264,-73.9734719,40.7241822,-73.9735174
40.7245009,-73.9728136,40.7022354,-74.0140291
40.7241191,-73.9735943,40.7241822,-73.9735174
40.7241191,-73.9735943,40.7243296,-73.9740931
40.7240711,-73.972241,40.724264,-73.9734719
40.7240711,-73.972241,40.7214773,-73.9743198
40.7229991,-73.9764034,40.7236926,-73.9758971
40.7229991,-73.9764034,40.724877,-73.975164
40.7229991,-73.9764034,40.7217216,-73.9748191
40.7229991,-73.9764034,40.722498,-73.976893
40.7229991,-73.9764034,40.7241191,-73.9735943
40.7216193,-73.9747705,40.722498,-73.976893
40.7216193,-73.9747705,40.7241822,-73.9735174
40.7215452,-73.9748695,40.7190698,-73.975141
40.7217216,-73.9748191,40.7241191,-73.9735943
40.7217216,-73.9748191,40.7215452,-73.9748695
40.7214512,-73.9763999,40.7223861,-73.9768507
40.7214512,-73.9763999,40.7200276,-73.9785507
40.7214512,-73.9763999,40.7223861,-73.9768507
40.7214512,-73.9763999,40.7215452,-73.9748695
40.7214512,-73.9763999,40.7200276,-73.9785507
40.7212975,-73.9760063,40.7223861,-73.9768507
40.7212975,-73.9760063,40.7190698,-73.975141
40.7212975,-73.9760063,40.7214512,-73.9763999
40.7212975,-73.9760063,40.7200276,-73.9785507
40.7212975,-73.9760063,40.7217216,-73.9748191
40.7212975,-73.9760063,40.7241191,-73.9735943
40.7212975,-73.9760063,40.7229991,-73.9764034
40.7212975,-73.9760063,40.7215452,-73.9748695
40.7212975,-73.9760063,40.7214512,-73.9763999
40.7212975,-73.9760063,40.7190698,-73.975141
40.7212975,-73.9760063,40.7215452,-73.9748695
40.7214889,-73.9748377,40.7214773,-73.9743198
40.7214889,-73.9748377,40.7190698,-73.975141
40.7214889,-73.9748377,40.7215452,-73.9748695
40.7214889,-73.9748377,40.7216193,-73.9747705
40.7212873,-73.9745509,40.7188498,-73.9747446
40.7209417,-73.9729648,40.7201595,-73.9731585
40.7209417,-73.9729648,40.7240711,-73.972241
40.7209417,-73.9729648,40.7201595,-73.9731585
40.7209417,-73.9729648,40.7201595,-73.9731585
40.7115339,-73.9806212,40.7107224,-73.9847108
40.7115339,-73.9806212,40.7122116,-73.9807114
40.7122116,-73.9807114,40.7135643,-73.9808565
40.7123349,-73.979,40.71325,-73.977586
40.7123349,-73.979,40.7122116,-73.9807114
40.7153027,-73.976483,40.7155038,-73.9772786
40.7153027,-73.976483,40.7146116,-73.9768601
40.7153027,-73.976483,40.7175925,-73.9754056
40.7148601,-73.9775766,40.7146116,-73.9768601
40.7148601,-73.9775766,40.7154372,-73.9792045
40.7143692,-73.9781611,40.7140397,-73.9797886
40.7143692,-73.9781611,40.7133829,-73.9776112
40.714495,-73.9785711,40.7140397,-73.9797886
40.714495,-73.9785711,40.7133829,-73.9776112
40.714495,-73.9785711,40.7143692,-73.9781611
40.714495,-73.9785711,40.7143692,-73.9781611
40.7146116,-73.9768601,40.71325,-73.977586
40.7133829,-73.9776112,40.7140397,-73.9797886
40.7133829,-73.9776112,40.7146116,-73.9768601
40.7133829,-73.9776112,40.7148601,-73.9775766
40.7131928,-73.9777111,40.71325,-73.977586
40.7131928,-73.9777111,40.7123349,-73.979
40.7131928,-73.9777111,40.7133829,-73.9776112
40.7138115,-73.9794133,40.71325,-73.977586
40.7138115,-73.9794133,40.7135643,-73.9808565
40.7136529,-73.9792407,40.7131928,-73.9777111
40.7136529,-73.9792407,40.7133829,-73.9776112
40.7136529,-73.9792407,40.7140397,-73.9797886
40.7137999,-73.9796984,40.7136529,-73.9792407
40.7137999,-73.9796984,40.7136109,-73.9796869
40.7137999,-73.9796984,40.7133829,-73.9776112
40.7137999,-73.9796984,40.7140397,-73.9797886
40.7139337,-73.9801432,40.7141176,-73.9800469
40.7139337,-73.9801432,40.7141391,-73.9808264
40.7136109,-73.9796869,40.7136529,-73.9792407
40.7135643,-73.9808565,40.7142522,-73.9808919
40.7141884,-73.9814501,40.7142522,-73.9808919
40.7141884,-73.9814501,40.7138072,-73.9850489
40.7141884,-73.9814501,40.7142522,-73.9808919
40.7141884,-73.9814501,40.7144744,-73.981642
40.7143828,-73.9816045,40.7145595,-73.9815117
40.7143828,-73.9816045,40.7146315,-73.9824337
40.7144247,-73.9817442,40.7146315,-73.9824337
40.7144247,-73.9817442,40.7145624,-73.9816733
40.7145624,-73.9816733,40.7143311,-73.9814262
40.7145624,-73.9816733,40.7145595,-73.9815117
40.7144744,-73.981642,40.7142522,-73.9808919
40.7144744,-73.981642,40.7159409,-73.9808692
40.7145595,-73.9815117,40.7146315,-73.9824337
40.7145595,-73.9815117,40.7143311,-73.9814262
40.7145595,-73.9815117,40.715882,-73.98285
40.7145595,-73.9815117,40.715125,-73.9803139
40.7143311,-73.9814262,40.7141391,-73.9808264
40.7143311,-73.9814262,40.7146315,-73.9824337
40.7143313,-73.9807555,40.7145595,-73.9815117
40.7143313,-73.9807555,40.715125,-73.9803139
40.7143313,-73.9807555,40.715882,-73.98285
40.7141391,-73.9808264,40.7137999,-73.9796984
40.7142254,-73.9808012,40.7142522,-73.9808919
40.7142254,-73.9808012,40.7141391,-73.9808264
40.7142254,-73.9808012,40.7142522,-73.9808919
40.7142254,-73.9808012,40.7140175,-73.9800994
40.7142254,-73.9808012,40.7143313,-73.9807555
40.7142254,-73.9808012,40.7140175,-73.9800994
40.7141176,-73.9800469,40.7143313,-73.9807555
40.7141176,-73.9800469,40.7140397,-73.9797886
40.7140175,-73.9800994,40.7141176,-73.9800469
40.7140175,-73.9800994,40.7141391,-73.9808264
40.7140175,-73.9800994,40.7137999,-73.9796984
40.7140175,-73.9800994,40.7139762,-73.97996
40.7140175,-73.9800994,40.7139762,-73.97996
40.7139762,-73.97996,40.7138115,-73.9794133
40.7139762,-73.97996,40.7154372,-73.9792045
40.7140397,-73.9797886,40.7141391,-73.9808264
40.715125,-73.9803139,40.7139762,-73.97996
40.715125,-73.9803139,40.7154372,-73.9792045
40.715125,-73.9803139,40.7159409,-73.9808692
40.715125,-73.9803139,40.7154372,-73.9792045
40.715125,-73.9803139,40.715882,-73.98285
40.7150236,-73.9832158,40.715079,-73.9841702
40.7150236,-73.9832158,40.7145624,-73.9816733
40.7150236,-73.9832158,40.7147552,-73.9831087
40.7148587,-73.9826644,40.7152208,-73.9842477
40.7148587,-73.9826644,40.7150236,-73.9832158
40.7147552,-73.9831087,40.7146315,-73.9824337
40.7147552,-73.9831087,40.7145624,-73.9816733
40.7147552,-73.9831087,40.7152208,-73.9842477
40.7147552,-73.9831087,40.7138072,-73.9850489
40.7146922,-73.982426,40.7144744,-73.981642
40.7146922,-73.982426,40.7152208,-73.9842477
40.7146922,-73.982426,40.714637,-73.9832326
40.7145438168,-73.982141352,40.7144247,-73.9817442
40.7145438168,-73.982141352,40.7146315,-73.9824337
40.7145369924,-73.9821185985,40.7146315,-73.9824337
40.7145369924,-73.9821185985,40.7144247,-73.9817442
40.7146008936,-73.982331654,40.7144247,-73.9817442
40.7146008936,-73.982331654,40.7146315,-73.9824337
40.7146315,-73.9824337,40.7150236,-73.9832158
40.7146315,-73.9824337,40.7152208,-73.9842477
40.7146315,-73.9824337,40.7145624,-73.9816733
40.7146315,-73.9824337,40.7138072,-73.9850489
40.714637,-73.9832326,40.7152208,-73.9842477
40.714637,-73.9832326,40.7143146,-73.9871795
40.7146339,-73.9844577,40.7146315,-73.9824337
40.7146339,-73.9844577,40.7138072,-73.9850489
40.7146339,-73.9844577,40.7152208,-73.9842477
40.7146339,-73.9844577,40.7138072,-73.9850489
40.7146339,-73.9844577,40.7152208,-73.9842477
40.7146339,-73.9844577,40.7147552,-73.9831087
40.7150683,-73.9833628,40.7150236,-73.9832158
40.7150683,-73.9833628,40.715079,-73.9841702
40.7150683,-73.9833628,40.7147552,-73.9831087
40.715278,-73.9840536,40.7150683,-73.9833628
40.715278,-73.9840536,40.715079,-73.9841702
40.715079,-73.9841702,40.7147552,-73.9831087
40.715079,-73.9841702,40.7151687,-73.9844623
40.7151254,-73.9857961,40.7150218,-73.9856932
40.7151254,-73.9857961,40.7150218,-73.9856932
40.7152267,-73.9858968,40.7150218,-73.9856932
40.7152267,-73.9858968,40.7150218,-73.9856932
40.7152267,-73.9858968,40.7151254,-73.9857961
40.7152267,-73.9858968,40.7150218,-73.9856932
40.7152267,-73.9858968,40.7151254,-73.9857961
40.7141747,-73.9871603,40.7143146,-73.9871795
40.714195125399996,-73.9871631032,40.7141747,-73.9871603
40.714195125399996,-73.9871631032,40.7143146,-73.9871795
40.713798,-73.9852163,40.7138072,-73.9850489
40.713798,-73.9852163,40.7136502,-73.9870661
40.713798,-73.9852163,40.714637,-73.9832326
40.713798,-73.9852163,40.7143146,-73.9871795
40.7138072,-73.9850489,40.7152208,-73.9842477
40.7134877,-73.9850952,40.7107224,-73.9847108
40.7134877,-73.9850952,40.713798,-73.9852163
40.7134877,-73.9850952,40.7138072,-73.9850489
40.7136502,-73.9870661,40.7143146,-73.9871795
40.7136502,-73.9870661,40.7131973,-73.9923728
40.7132131,-73.9838893,40.7107224,-73.9847108
40.7132131,-73.9838893,40.7141884,-73.9814501
40.7132131,-73.9838893,40.7115339,-73.9806212
40.7132131,-73.9838893,40.7138072,-73.9850489
40.7132131,-73.9838893,40.7135643,-73.9808565
40.7108766,-73.9823467,40.7107224,-73.9847108
40.7108766,-73.9823467,40.7115339,-73.9806212
40.7105045,-73.9846356,40.7104372,-73.9846202
40.7105045,-73.9846356,40.7107224,-73.9847108
40.7105045,-73.9846356,40.710656,-73.9852605
40.710656,-73.9852605,40.7104935,-73.9865861
40.710656,-73.9852605,40.7107224,-73.9847108
40.7104935,-73.9865861,40.7136502,-73.9870661
40.7104295,-73.9865743,40.7104372,-73.9846202
40.7104295,-73.9865743,40.7104935,-73.9865861
40.7104295,-73.9865743,40.710656,-73.9852605
40.7104295,-73.9865743,40.7104935,-73.9865861
40.7119696,-73.9899105,40.7126536,-73.9900158
40.7119696,-73.9899105,40.711211,-73.989938
40.7119696,-73.9899105,40.711254,-73.9896446
40.7119696,-73.9899105,40.7109105,-73.9922223
40.7119696,-73.9899105,40.7124693,-73.992567
40.7119696,-73.9899105,40.7126663,-73.9898655
40.7119696,-73.9899105,40.711254,-73.9896446
40.711254,-73.9896446,40.711384,-73.988311
40.711254,-73.9896446,40.711211,-73.989938
40.711384,-73.988311,40.7101314,-73.9897846
40.711384,-73.988311,40.7134877,-73.9850952
40.711384,-73.988311,40.7107224,-73.9847108
40.711384,-73.988311,40.7104935,-73.9865861
40.7101314,-73.9897846,40.711211,-73.989938
40.7101314,-73.9897846,40.7104935,-73.9865861
40.7101314,-73.9897846,40.7104295,-73.9865743
40.7108314,-73.9920849,40.7098025,-73.9919815
40.7108314,-73.9920849,40.7109105,-73.9922223
40.7108314,-73.9920849,40.710953,-73.9919863
40.7108314,-73.9920849,40.7098319,-73.991777
40.7108314,-73.9920849,40.7109937,-73.9921284
40.7109105,-73.9922223,40.7105573,-73.9941417
40.7109937,-73.9921284,40.7143796,-73.9926958
40.7109937,-73.9921284,40.710953,-73.9919863
40.7109937,-73.9921284,40.7109105,-73.9922223
40.710953,-73.9919863,40.7109105,-73.9922223
40.710953,-73.9919863,40.711211,-73.989938
40.7124693,-73.992567,40.7109105,-73.9922223
40.7124693,-73.992567,40.7131741,-73.9926692
40.7124693,-73.992567,40.7123683,-73.9937525
40.7124693,-73.992567,40.7109937,-73.9921284
40.7124693,-73.992567,40.7124679,-73.9922661
40.7124679,-73.9922661,40.7126536,-73.9900158
40.7124679,-73.9922661,40.7131973,-73.9923728
40.7124679,-73.9922661,40.7109937,-73.9921284
40.7124679,-73.9922661,40.710953,-73.9919863
40.7131973,-73.9923728,40.7138684,-73.992495
40.7131973,-73.9923728,40.7131741,-73.9926692
40.7138471,-73.9927507,40.7138684,-73.992495
40.7138471,-73.9927507,40.7131741,-73.9926692
40.7138471,-73.9927507,40.7138283,-73.9929765
40.7138471,-73.9927507,40.7143702,-73.9928194
40.7126663,-73.9898655,40.7126536,-73.9900158
40.7126663,-73.9898655,40.711254,-73.9896446
40.71307607200001,-73.990079078,40.7126536,-73.9900158
40.71307607200001,-73.990079078,40.713382,-73.9901249
40.713382,-73.9901249,40.713798,-73.9852163
40.713382,-73.9901249,40.7140539,-73.9901964
40.7141026,-73.9895925,40.7144192,-73.9902294
40.7141026,-73.9895925,40.7143146,-73.9871795
40.714096268999995,-73.989671007,40.7140539,-73.9901964
40.714096268999995,-73.989671007,40.7141026,-73.9895925
40.7150895594,-73.9893338349,40.7151576,-73.9895679
40.7150895594,-73.9893338349,40.7150074,-73.9890512
40.7147752,-73.9901697,40.7167195,-73.9891454
40.715119212800005,-73.9909048424,40.7158068,-73.9905581
40.715119212800005,-73.9909048424,40.7146759,-73.9911284
40.7146759,-73.9911284,40.7143903,-73.9925559
40.7146759,-73.9911284,40.7150492,-73.9923771
40.7144192,-73.9902294,40.7143146,-73.9871795
40.7144192,-73.9902294,40.7146759,-73.9911284
40.7140539,-73.9901964,40.7144192,-73.9902294
40.7140539,-73.9901964,40.7143146,-73.9871795
40.7140539,-73.9901964,40.7126536,-73.9900158
40.7140539,-73.9901964,40.7138684,-73.992495
40.714487,-73.9912887,40.7146759,-73.9911284
40.714487,-73.9912887,40.7143903,-73.9925559
40.7143796,-73.9926958,40.7143702,-73.9928194
40.7143796,-73.9926958,40.7143903,-73.9925559
40.7143903,-73.9925559,40.7138684,-73.992495
40.7143903,-73.9925559,40.7150492,-73.9923771
40.7148090903,-73.99157381559999,40.7146759,-73.9911284
40.7148090903,-73.99157381559999,40.7149028,-73.9918872
40.7149028,-73.9918872,40.7189587,-73.9898073
